"RiskPerformance","MSinceMostRecentTradeOpen","AverageMInFile","NumSatisfactoryTrades","NumTrades60Ever2DerogPubRec","PercentTradesNeverDelq","MSinceMostRecentDelq","MaxDelq2PublicRecLast12M","MaxDelqEver","NumTradesOpeninLast12M","PercentInstallTrades","MSinceMostRecentInqexcl7days","NumInqLast6M","NetFractionRevolvingBurden","NetFractionInstallBurden","NumRevolvingTradesWBalance","NumInstallTradesWBalance","NumBank2NatlTradesWHighUtilization","PercentTradesWBalance","MSinceOldestTradeOpen","InqInLast7days","ExternalRiskEstimate"
0,7,161,27,0,2,5,6,6,1,14,1,1,63,-8,3,1,3,45,63,0,71
1,5,69,21,2,2,2,0,2,4,50,1,5,5,36,3,4,0,100,266,0,55
0,8,70,37,2,2,4,4,5,2,63,1,0,44,53,6,3,1,71,172,0,62
0,7,109,21,0,4,1,7,8,1,33,1,0,19,82,3,3,0,60,280,0,86
0,9,93,30,0,2,2,4,6,1,7,1,1,9,-8,7,0,0,57,351,0,75
0,2,89,22,0,4,1,7,8,4,33,1,3,6,-8,2,1,0,33,325,0,84
0,24,69,20,3,4,1,6,8,0,30,1,1,35,-8,1,2,0,50,196,0,69
1,61,186,13,0,4,1,7,8,0,15,1,0,0,-8,0,1,0,20,252,0,92
0,4,81,35,0,3,6,6,6,4,31,1,2,29,75,8,4,0,75,258,0,80
1,12,85,11,3,1,3,3,2,1,36,1,0,55,-8,4,1,1,83,194,0,54
1,4,24,17,0,3,6,6,6,7,29,1,1,68,99,8,3,1,92,363,0,63
0,6,92,23,0,4,1,7,8,2,8,1,1,1,-8,2,1,0,25,311,0,88
1,12,131,8,0,4,1,7,8,1,0,1,0,1,-8,3,0,0,38,95,0,93
1,5,42,22,4,3,6,6,5,2,24,1,4,75,74,13,1,6,82,114,0,52
1,11,98,23,0,4,1,7,8,1,29,1,2,1,35,6,2,0,73,240,0,88
0,18,39,10,0,4,1,7,8,0,36,1,0,62,56,3,2,1,100,160,0,75
0,29,142,19,0,4,1,7,8,0,11,1,0,1,-8,2,1,0,30,236,0,93
1,4,35,8,0,4,1,7,8,3,75,1,1,103,89,1,4,1,100,184,0,65
1,15,106,15,2,1,4,4,2,0,28,1,0,67,-8,5,2,1,78,242,0,62
1,8,8,2,0,4,1,7,8,2,100,1,0,-8,81,0,2,0,100,8,0,64
1,6,107,18,0,4,1,7,8,3,28,1,1,47,92,6,3,0,75,151,0,76
1,8,137,26,0,4,1,7,8,2,12,1,0,12,-8,6,0,0,35,162,0,86
1,21,27,4,0,4,1,7,8,0,50,1,1,102,97,2,2,1,100,210,0,70
0,8,85,38,0,3,6,6,6,1,8,1,1,0,-8,1,0,0,4,211,0,88
0,7,61,18,1,2,2,4,3,5,58,1,1,26,64,4,6,0,91,165,0,65
1,6,105,18,0,4,1,7,8,2,44,1,4,11,-8,2,1,0,75,122,0,85
1,7,57,18,1,4,1,6,8,3,44,1,5,31,77,4,2,1,86,154,0,67
0,5,42,31,0,4,1,7,8,5,35,1,4,91,57,10,3,5,93,243,0,56
0,18,77,7,0,4,1,7,8,0,14,1,0,6,-8,2,1,0,75,136,0,89
1,3,47,24,0,4,1,7,8,1,12,1,2,8,-8,2,1,0,38,74,0,81
0,5,19,8,0,2,6,6,6,5,25,1,0,20,92,3,2,0,83,63,0,65
0,12,80,14,4,2,4,3,5,2,44,1,0,65,68,3,4,0,100,170,0,58
0,22,97,15,0,4,1,7,8,0,27,1,1,5,-8,3,0,1,60,317,0,85
0,5,72,30,0,4,1,7,8,1,20,1,0,27,51,2,3,0,55,105,0,78
1,5,53,17,1,2,5,6,4,1,44,1,3,43,78,4,4,1,80,155,0,70
1,15,88,51,0,4,1,7,8,0,40,1,0,34,53,6,9,1,75,204,0,74
0,25,114,11,0,4,1,7,8,0,27,1,0,4,39,3,2,0,56,252,0,91
0,3,18,6,1,4,1,7,8,4,0,1,2,8,-8,2,0,0,50,231,0,68
1,3,113,56,0,4,1,7,8,4,33,1,6,45,108,16,3,6,76,251,0,73
0,27,103,20,0,4,1,7,8,0,60,1,0,0,55,1,3,0,50,165,0,87
0,4,85,24,0,4,1,7,8,1,21,1,1,5,75,4,2,0,50,161,0,83
1,2,39,23,0,4,1,7,8,5,19,1,3,30,97,6,2,1,44,191,0,72
1,2,9,12,0,4,1,7,8,10,23,1,8,31,98,7,3,1,85,132,0,57
0,24,43,8,0,4,1,7,8,0,13,1,0,45,9,5,1,0,86,193,0,77
0,38,119,9,1,2,5,6,5,0,20,1,0,24,-8,5,1,0,100,117,0,72
1,3,79,18,0,4,1,7,8,2,42,1,2,21,73,4,3,0,78,216,0,81
1,2,73,6,0,4,1,7,8,1,38,1,3,98,-8,3,2,1,83,178,0,76
1,7,108,16,0,2,2,4,6,1,13,1,1,93,-8,4,1,3,83,237,0,56
1,14,106,12,0,1,2,4,6,0,38,1,0,92,14,2,2,0,80,325,0,67
0,5,76,19,0,4,1,7,8,1,20,1,2,46,-8,2,1,1,44,150,0,79
0,20,115,16,1,2,6,6,6,0,35,1,1,21,6,4,3,0,73,357,0,66
1,2,69,16,0,4,1,7,8,6,25,1,2,43,98,3,2,0,63,146,0,75
0,3,17,8,0,2,1,6,6,3,20,1,0,52,-8,4,1,0,71,214,0,68
0,20,97,21,0,4,1,7,8,0,33,1,0,57,49,2,2,2,36,224,0,75
1,2,67,23,0,4,1,7,8,4,17,1,4,22,-8,5,1,0,55,160,0,77
1,3,63,46,0,3,6,6,6,6,44,1,2,77,93,8,5,6,81,180,0,64
0,7,37,18,0,4,1,7,8,3,44,1,0,17,21,2,2,0,44,30,0,78
0,4,66,20,0,3,6,6,6,2,35,1,0,22,66,4,3,0,70,145,0,77
1,2,71,22,2,3,6,6,2,2,33,1,3,91,70,2,4,1,100,168,0,64
0,7,55,6,0,4,1,7,8,3,67,1,1,15,101,2,2,0,100,148,0,83
1,20,65,16,1,2,5,6,2,0,82,1,1,90,72,1,3,1,100,176,1,59
1,5,43,9,1,2,2,3,5,2,27,1,1,22,-8,3,1,0,57,88,0,55
1,9,77,48,0,2,4,4,6,2,22,1,5,42,80,14,4,3,70,217,1,59
1,18,52,18,1,3,3,3,5,0,42,1,1,30,68,6,4,1,77,77,0,65
1,18,107,9,0,4,1,7,8,0,33,1,0,0,69,1,2,0,57,188,0,88
1,3,75,16,2,2,3,4,4,3,62,1,2,0,44,1,5,0,55,191,0,58
1,9,79,26,1,4,1,0,8,1,35,1,1,26,68,4,2,1,50,335,0,72
1,8,58,15,1,2,3,4,6,1,19,1,2,69,-8,10,1,2,92,155,0,57
1,6,108,13,1,3,6,6,5,1,50,1,1,63,67,1,2,1,80,300,0,77
1,3,78,26,0,4,1,7,8,4,26,1,1,50,75,8,2,3,61,293,0,67
1,14,95,8,2,2,2,0,2,0,27,1,0,8,-8,3,2,0,75,120,0,60
1,2,52,6,0,4,1,7,8,1,43,1,1,42,-8,2,2,1,80,72,0,78
0,28,117,20,1,3,5,6,2,0,29,1,1,14,-8,6,1,1,54,179,0,75
0,13,87,12,0,3,4,4,6,0,17,1,0,1,-8,3,1,0,67,199,0,79
0,2,83,25,0,4,1,7,8,4,32,1,1,28,83,3,4,1,62,310,0,75
1,15,63,5,0,4,1,7,8,0,40,1,0,4,44,1,2,0,75,133,0,88
1,18,77,27,0,2,3,4,6,0,30,1,0,25,-8,3,2,0,36,166,0,70
1,13,113,18,0,1,2,4,6,0,17,1,0,58,19,7,2,3,75,295,0,59
0,10,66,16,0,4,1,7,8,1,25,1,2,52,56,6,2,1,73,206,0,74
1,8,32,7,1,2,3,4,6,2,57,1,1,42,95,1,2,0,100,120,0,59
0,1,21,13,0,4,1,7,8,5,43,1,0,58,73,4,2,3,75,136,0,64
1,19,62,12,0,4,1,7,8,0,8,1,0,13,57,8,1,0,90,157,0,85
1,17,196,34,2,2,4,4,4,0,17,1,0,88,-8,16,1,3,95,278,0,64
1,5,68,19,2,2,6,6,5,2,43,1,0,88,85,5,2,1,88,134,0,59
0,4,119,27,0,3,3,4,6,3,22,1,1,53,98,7,2,2,60,247,0,67
1,3,57,18,0,4,1,7,8,2,10,1,5,74,-8,5,0,2,71,132,0,67
1,18,42,8,0,4,1,7,8,0,38,1,0,95,-8,3,1,2,67,52,0,70
0,3,149,18,1,2,6,6,6,4,19,1,2,39,-8,3,1,0,42,437,0,73
1,20,70,15,0,4,1,7,8,0,27,1,2,2,35,2,2,0,44,156,0,87
0,2,87,20,0,4,1,7,8,3,19,1,3,8,67,3,3,0,50,220,0,85
1,6,58,27,1,3,6,6,6,3,30,1,2,24,18,5,3,0,60,68,0,66
1,3,59,20,4,2,4,4,2,3,15,1,1,19,57,4,1,1,38,151,0,63
1,4,80,32,0,3,5,6,6,4,16,2,2,32,-8,11,1,2,87,207,0,68
1,14,57,12,2,2,6,6,3,0,57,5,2,-8,-8,0,1,0,67,163,1,64
1,6,73,20,3,2,4,3,5,2,45,3,5,33,8,4,1,1,75,84,0,59
1,11,43,14,0,3,6,6,6,2,53,2,2,81,92,4,2,1,86,119,0,64
1,38,80,10,0,4,1,7,8,0,40,5,0,45,-8,2,1,0,100,285,0,80
1,15,54,16,3,2,6,6,3,0,47,2,1,23,49,3,3,2,50,85,0,60
0,9,79,35,1,2,5,6,2,2,14,4,0,10,31,3,1,0,33,257,0,71
0,16,82,18,0,4,1,7,8,0,47,1,0,32,67,3,4,0,88,173,0,80
0,3,54,28,0,2,6,6,6,4,24,4,0,73,46,7,3,2,83,157,0,62
1,2,62,44,0,4,1,7,8,3,20,2,1,45,93,13,1,4,61,125,0,65
1,5,91,22,0,3,3,4,6,1,45,3,1,40,58,4,3,2,78,236,0,68
1,6,24,8,1,2,6,6,6,3,33,2,2,92,-8,4,0,3,67,69,0,62
1,4,61,27,0,4,1,7,8,4,33,5,0,10,92,3,2,0,45,231,0,80
0,8,98,21,0,4,1,7,8,1,33,5,0,84,94,7,2,4,91,181,0,69
1,3,54,33,0,4,1,7,8,5,34,3,1,38,98,2,5,1,64,146,0,70
1,45,118,30,1,3,4,4,5,0,25,4,0,10,-8,9,0,1,75,217,0,69
1,33,95,8,8,2,3,0,2,0,0,1,0,0,-8,0,0,0,25,183,0,58
1,21,98,4,1,2,6,6,5,0,0,2,1,74,-8,1,0,0,100,160,0,72
1,3,37,30,0,3,5,6,6,3,48,2,7,39,74,10,8,1,78,303,0,57
1,8,123,4,13,1,5,6,4,1,44,4,0,1,48,1,2,0,60,235,0,63
0,10,26,7,0,4,1,7,8,3,29,4,0,0,88,0,1,0,25,150,0,80
0,2,84,39,0,4,1,7,8,8,20,2,5,10,100,8,3,1,44,125,0,76
1,3,60,30,0,2,4,4,6,4,32,2,3,26,53,5,2,1,50,134,0,54
1,10,49,13,0,2,4,4,6,1,31,5,0,18,80,4,2,0,75,129,0,69
0,9,49,17,0,4,1,7,8,1,76,4,0,19,86,1,7,0,80,103,0,78
1,1,62,30,1,3,5,6,3,4,22,3,2,67,98,12,2,4,76,169,0,60
1,14,21,9,0,4,1,7,8,0,11,2,2,20,-8,3,1,1,50,113,0,70
1,11,136,9,3,2,2,0,2,1,18,2,1,34,-8,1,1,0,50,260,0,57
1,6,85,20,0,4,1,7,8,1,35,5,0,89,64,5,2,3,78,71,0,75
1,5,22,7,0,4,1,7,8,1,43,2,1,54,-8,4,1,2,100,148,0,68
1,7,48,11,1,1,3,4,4,2,40,5,0,49,91,4,3,0,70,134,0,59
1,11,77,27,0,3,6,6,6,1,44,5,0,72,86,7,2,3,100,288,0,66
1,10,44,26,0,3,6,6,6,1,12,3,0,5,-8,5,1,0,33,97,0,79
1,18,74,22,1,2,3,4,5,0,48,5,1,-8,44,0,4,0,80,301,1,65
1,5,9,2,0,4,1,7,8,1,50,2,2,97,-8,1,1,1,100,200,0,66
1,6,89,61,0,4,1,6,7,3,18,2,2,59,72,9,1,7,53,230,0,73
0,19,88,26,0,2,4,4,6,0,23,2,3,49,57,10,2,2,75,236,0,62
1,3,120,20,0,4,1,7,8,2,29,2,8,7,75,2,3,0,50,367,0,84
1,2,63,65,0,4,1,7,8,3,75,4,0,59,95,10,2,3,86,118,0,63
1,4,46,10,1,3,6,6,5,2,36,2,2,68,-8,1,1,1,50,5,0,72
1,5,52,32,0,3,5,6,6,1,22,2,4,69,89,6,5,3,55,102,0,56
0,3,75,36,3,3,5,0,6,3,41,5,0,3,92,4,3,0,58,146,0,68
1,6,74,24,0,3,4,4,6,2,46,5,0,44,88,4,3,1,54,236,0,73
1,8,22,20,0,4,1,7,8,4,10,3,1,47,38,8,2,1,79,66,0,63
1,9,8,1,0,4,1,7,8,1,100,2,4,-8,-8,0,1,0,100,256,0,68
0,12,71,28,0,2,3,4,6,1,50,2,2,84,61,5,4,1,100,143,0,56
0,4,90,40,2,3,6,6,4,9,23,4,0,28,-8,8,2,1,50,258,0,76
0,2,112,23,0,4,1,7,8,2,33,3,1,1,87,1,2,0,30,269,0,88
1,24,57,7,1,1,5,6,5,0,75,2,1,-8,57,0,3,0,100,242,0,70
1,10,86,25,0,3,4,4,6,1,44,2,2,65,86,5,3,3,100,92,0,61
0,3,64,24,0,3,6,6,6,5,41,2,8,8,12,3,2,0,42,149,0,81
1,3,40,6,1,4,1,6,8,3,43,2,1,68,78,2,3,0,83,143,0,63
1,5,89,26,2,2,4,4,4,2,4,4,0,7,49,6,1,0,50,341,0,74
0,9,68,17,1,2,6,6,5,2,28,4,0,0,95,1,3,0,83,89,0,73
0,30,116,21,0,4,1,7,8,0,14,1,0,20,46,4,1,0,71,217,0,86
0,13,81,12,0,4,1,7,8,0,17,1,0,2,98,4,1,0,83,166,0,86
1,5,55,52,0,3,3,4,6,3,33,2,2,15,51,9,6,2,60,90,0,59
1,4,30,19,0,3,3,4,6,1,26,2,2,58,97,4,3,1,78,211,0,56
1,2,11,8,0,4,1,7,8,4,30,2,4,28,-8,2,1,0,43,145,0,70
1,3,59,10,1,2,5,6,2,1,17,2,3,60,36,4,1,1,63,138,0,58
1,8,19,27,0,4,1,7,8,5,0,2,3,41,-8,4,0,2,36,59,0,65
1,4,14,10,0,2,4,4,6,2,20,2,2,70,69,4,2,1,75,286,0,55
1,7,127,18,1,3,5,0,6,2,26,2,2,3,-8,4,1,0,50,312,0,62
1,26,68,13,1,2,3,4,6,0,53,4,0,0,53,2,4,0,67,346,0,57
1,17,28,2,1,2,4,4,5,0,67,5,0,2,-8,1,1,0,100,110,0,73
0,5,71,26,1,2,3,4,5,4,32,3,1,62,18,5,3,2,67,189,0,57
1,3,55,31,0,2,2,4,6,5,58,2,9,0,96,1,4,1,78,158,0,56
1,19,101,41,0,3,1,5,7,0,18,5,0,49,-8,13,1,5,64,173,0,77
1,37,127,9,0,4,1,7,8,0,22,2,5,0,-8,1,1,0,50,398,0,83
0,5,151,22,0,4,1,7,8,3,27,2,2,1,48,3,2,0,55,443,0,87
0,8,64,42,0,4,1,7,8,1,19,5,0,1,41,2,2,0,17,253,0,86
0,5,68,42,0,4,1,7,8,3,14,2,1,11,79,10,2,0,48,360,0,75
0,6,47,24,1,2,4,4,3,1,28,2,2,51,93,7,2,1,69,150,0,65
1,6,72,32,0,3,6,6,6,3,59,3,1,78,72,6,3,1,91,252,1,66
0,22,99,28,0,4,1,7,8,0,32,5,0,20,30,5,3,1,67,247,0,82
1,13,14,3,0,4,1,7,8,0,0,3,1,54,-8,2,0,0,67,105,0,73
1,3,36,6,0,4,1,7,8,4,14,2,5,4,95,3,1,0,67,115,0,80
1,84,125,5,2,2,6,6,2,0,67,5,0,-8,23,0,2,0,100,59,0,67
0,4,40,24,0,2,4,4,6,3,33,2,2,50,44,4,3,1,54,511,0,60
0,14,95,19,0,4,1,7,8,0,26,3,1,12,26,3,3,0,60,310,0,87
1,10,57,20,1,2,3,4,6,2,67,4,0,68,79,2,6,1,90,154,0,54
1,10,101,50,1,2,3,0,2,3,48,2,2,74,75,17,7,6,89,151,0,48
0,3,37,14,1,4,1,6,8,2,40,2,5,38,85,4,4,1,73,165,0,65
1,2,25,9,1,4,1,6,8,4,64,2,3,65,88,2,6,1,90,111,0,61
0,10,108,15,0,3,6,6,6,1,63,1,0,48,82,2,1,1,75,202,0,74
0,2,66,21,0,3,4,4,6,6,74,3,0,38,80,3,3,2,75,178,0,68
1,6,102,34,3,2,5,6,4,1,24,3,1,58,77,18,3,7,81,275,0,61
0,19,128,24,0,4,1,7,8,0,13,2,1,17,76,5,3,0,69,276,0,80
1,14,150,14,1,2,2,3,5,0,12,5,0,47,-8,8,1,3,82,136,0,58
1,6,92,38,0,3,3,4,6,2,21,2,6,26,76,5,2,3,33,214,0,61
0,4,89,20,0,4,1,6,7,1,20,5,1,5,-8,3,0,0,43,168,0,88
0,49,69,7,0,4,1,7,8,0,14,1,0,4,-8,2,1,0,100,125,0,89
0,3,92,56,0,4,1,7,8,9,49,2,1,8,64,2,13,2,62,233,0,82
0,10,47,29,1,3,6,6,2,1,26,3,2,14,-8,5,1,0,39,128,0,74
0,23,70,13,0,3,5,6,6,0,54,4,0,0,-8,1,2,1,75,337,0,77
1,4,98,24,0,4,1,7,8,1,21,2,2,88,-8,5,2,3,88,334,0,68
1,27,94,17,2,2,6,6,3,0,16,3,1,58,-8,8,1,1,82,166,0,70
1,37,96,11,0,4,1,7,8,0,15,3,1,50,-8,4,1,2,71,212,0,78
0,3,106,22,2,3,6,6,4,3,16,2,1,0,35,2,2,0,44,294,0,83
1,3,57,43,1,3,5,6,5,11,44,2,8,35,62,7,1,1,47,163,0,60
1,14,109,17,1,2,4,0,2,0,33,5,0,20,-8,6,1,1,78,77,0,68
1,43,82,4,1,4,1,6,8,0,0,1,0,-8,-8,1,0,0,100,156,0,70
1,9,88,37,0,3,6,6,6,1,42,2,2,37,56,3,4,1,78,158,0,74
0,3,91,44,1,3,6,6,5,5,17,4,0,54,80,12,3,3,63,305,0,66
0,2,57,29,0,4,1,7,8,3,30,2,1,0,-8,0,2,0,20,117,0,78
1,8,35,17,0,2,5,6,6,2,18,2,1,63,46,3,2,3,45,62,0,60
1,21,69,11,5,2,6,6,2,0,44,1,0,40,44,5,2,2,100,254,0,62
0,12,103,21,0,4,1,7,8,2,45,2,1,20,71,2,2,1,56,257,0,77
1,11,64,25,0,2,6,6,6,2,37,2,2,41,70,8,2,2,67,429,0,64
1,24,50,5,1,2,5,5,2,0,33,4,1,6,-8,2,1,0,100,133,1,63
0,3,113,39,0,3,6,5,6,3,23,2,1,45,-8,6,0,0,60,175,0,70
1,5,81,21,3,2,2,3,5,4,4,4,0,21,-8,7,1,1,42,284,0,55
0,19,53,36,0,4,1,7,8,0,33,3,1,72,53,8,5,2,87,91,0,69
0,2,100,15,0,4,1,7,8,1,13,2,3,43,28,7,1,2,80,250,0,79
0,18,113,13,0,4,1,7,8,0,15,3,1,2,-8,4,0,0,44,148,0,91
1,16,82,23,0,4,1,7,8,0,17,2,1,66,-8,4,1,3,50,137,0,67
0,11,73,26,0,4,1,7,8,1,50,3,0,28,52,2,3,1,63,141,0,82
1,40,121,15,0,2,3,4,6,0,41,5,0,43,45,3,2,0,83,211,0,72
1,13,61,18,1,2,6,0,6,0,26,5,0,85,89,7,2,3,82,153,0,59
1,4,91,30,0,4,1,7,8,3,21,2,1,90,86,10,2,8,86,229,0,66
1,11,45,22,0,2,4,4,6,2,35,4,0,43,-8,4,2,1,50,229,0,62
1,14,48,15,0,2,5,6,6,0,33,4,0,2,51,3,3,0,78,115,0,68
1,2,52,15,0,4,1,7,8,6,25,4,0,71,69,7,3,2,91,218,0,69
0,21,65,11,0,4,1,7,8,0,36,5,0,0,49,0,2,0,25,29,0,86
0,4,66,20,0,4,1,7,8,2,40,2,2,9,76,1,4,0,50,179,0,85
0,6,114,14,1,3,5,6,6,1,29,1,0,1,-8,1,1,0,33,302,0,73
0,20,119,58,0,4,1,6,7,0,39,2,4,73,-8,10,2,6,70,243,0,75
0,5,86,34,2,2,3,0,5,2,14,3,1,16,33,11,3,0,67,176,0,66
0,6,151,26,0,3,5,6,6,3,38,3,1,23,16,6,2,0,75,320,0,76
1,11,19,7,0,4,1,7,8,2,43,4,0,97,78,4,2,3,100,231,0,57
0,8,99,26,0,4,1,7,8,2,23,2,1,28,34,4,3,1,58,180,0,79
1,10,44,21,0,3,6,6,6,3,19,2,1,51,96,10,3,4,78,125,0,59
0,8,145,12,0,4,1,7,8,2,25,4,0,11,35,4,2,0,67,322,0,86
1,6,89,52,1,3,3,3,5,2,25,4,1,46,78,12,5,4,75,238,1,65
1,8,112,28,1,2,5,5,3,2,39,3,0,72,83,7,4,1,73,229,0,66
1,3,59,29,0,3,1,5,7,7,28,2,3,36,54,13,3,3,94,137,0,64
0,11,93,36,0,3,6,6,6,1,23,4,0,18,-8,3,3,0,46,104,0,80
1,3,18,4,1,4,1,6,8,3,40,4,1,41,-8,2,1,1,75,182,1,67
1,9,92,30,0,2,2,4,6,3,62,4,0,53,61,4,8,3,87,191,0,62
1,5,82,48,0,4,1,7,8,2,10,2,8,58,44,10,3,4,57,226,0,65
1,4,63,29,0,3,5,6,6,3,47,2,2,31,80,2,4,1,46,489,0,73
1,3,104,34,0,4,1,7,8,3,50,5,0,69,55,3,3,1,88,234,0,74
0,3,77,24,0,3,6,6,6,1,46,2,2,3,-8,2,0,0,33,148,0,86
1,5,131,34,0,3,1,5,7,1,24,1,0,78,76,14,2,6,84,244,0,70
1,7,79,57,0,4,1,7,8,4,39,5,0,61,93,5,4,1,82,169,0,74
1,14,80,18,0,4,1,7,8,0,28,2,2,36,-8,8,1,1,91,212,0,77
0,29,170,6,0,4,1,7,8,0,57,1,0,2,10,1,2,0,75,336,0,91
0,1,70,16,0,4,1,7,8,3,29,5,0,8,91,3,2,0,50,181,0,86
1,65,118,17,0,4,1,7,8,0,41,2,1,29,-8,1,0,0,50,58,0,85
0,7,91,14,1,3,4,0,2,1,33,1,0,26,32,4,2,0,67,80,0,75
0,25,106,23,1,3,5,6,5,0,42,2,7,45,15,2,4,0,60,254,0,72
0,3,79,25,0,4,1,7,8,3,31,2,1,2,74,4,2,0,50,271,0,82
0,2,102,44,0,3,2,4,6,1,28,2,2,59,100,10,3,4,62,226,0,64
1,14,88,9,3,1,5,6,5,0,50,5,0,0,80,1,4,0,83,203,0,64
1,6,88,19,0,2,2,4,6,1,47,3,2,95,95,2,2,1,67,283,0,60
1,2,119,41,2,3,2,4,2,3,18,2,2,12,-8,6,2,2,38,258,0,57
1,29,63,1,2,1,6,5,2,0,33,3,1,-8,-8,0,1,0,100,199,0,56
0,3,57,19,0,4,1,7,8,1,14,1,0,6,10,3,2,0,45,211,0,88
1,2,46,21,0,3,6,6,6,3,9,4,0,20,-8,7,1,1,56,365,0,72
0,3,93,54,2,3,6,6,6,8,19,3,4,7,93,8,2,2,56,201,0,73
1,3,48,14,2,2,5,6,3,4,42,3,2,76,97,5,2,1,88,271,0,61
1,5,57,50,0,4,1,5,7,3,20,4,0,19,98,6,4,0,59,127,0,82
0,18,86,28,1,4,1,0,8,0,10,5,0,1,49,2,1,0,19,204,0,75
0,11,83,19,1,3,6,6,3,1,48,5,0,4,65,2,3,0,83,204,0,79
1,14,81,22,1,2,3,4,3,0,22,2,1,30,91,4,2,1,50,197,0,62
1,6,115,8,1,2,6,6,4,1,80,3,0,77,75,1,2,1,100,141,0,69
0,20,103,15,0,4,1,7,8,0,19,1,0,18,-8,6,1,0,70,242,0,85
1,29,49,11,0,3,5,6,6,0,27,4,0,52,-8,4,1,1,83,159,0,65
1,22,158,7,0,4,1,7,8,0,14,5,0,32,-8,1,1,0,33,312,0,85
0,9,85,8,0,4,1,7,8,1,25,5,0,2,-8,2,0,0,67,320,0,90
0,10,95,30,3,2,5,6,5,1,44,2,1,25,82,2,5,0,89,245,0,72
0,4,74,15,0,4,1,7,8,2,47,2,2,4,99,2,1,0,60,221,0,89
0,6,98,32,0,3,2,4,6,1,31,5,0,24,92,6,3,0,64,217,0,69
1,4,63,13,2,2,5,6,5,1,60,2,2,55,90,1,4,1,56,338,0,57
1,16,46,23,0,3,6,6,6,0,48,1,0,63,51,5,1,2,100,59,0,70
0,3,102,16,1,4,1,6,8,6,18,2,4,22,92,3,2,0,45,282,0,71
0,6,103,33,0,3,2,4,6,2,32,2,2,14,48,7,4,2,61,263,0,66
0,6,77,54,0,3,5,6,6,5,31,3,1,19,87,4,3,0,73,119,0,68
1,13,57,17,1,2,5,6,6,0,35,2,4,67,87,5,4,2,82,285,0,63
1,7,18,2,1,2,5,6,4,2,33,4,0,22,-8,1,1,0,67,150,0,57
1,4,42,12,1,3,6,6,6,4,54,2,4,54,87,5,3,1,100,141,0,62
0,25,96,26,0,4,1,7,8,0,27,2,1,20,-8,5,1,1,55,307,0,81
0,10,90,55,0,4,1,7,8,1,55,1,0,41,83,7,8,3,79,236,0,72
1,8,62,42,0,4,1,7,8,1,48,4,0,55,69,7,7,3,93,203,0,66
1,25,80,14,1,2,2,4,3,0,31,2,1,86,36,3,2,2,100,161,0,55
0,13,89,22,0,4,1,7,8,0,50,1,0,16,27,2,2,0,50,251,0,87
1,5,12,5,0,4,1,7,8,4,60,2,3,4,85,1,2,0,75,255,0,72
1,9,83,33,0,4,1,7,8,1,45,2,1,4,83,6,4,1,71,226,0,73
0,7,76,22,1,2,2,4,3,3,68,2,2,100,54,2,4,2,89,144,0,43
0,4,93,29,3,2,5,6,4,4,33,2,1,4,59,5,5,0,56,378,0,75
0,5,80,34,0,4,1,7,8,3,21,4,0,3,-8,5,3,0,35,158,0,83
0,3,10,3,0,4,1,7,8,3,25,2,3,2,-8,2,1,0,75,170,0,74
1,13,89,42,0,4,1,7,8,0,19,2,1,61,39,4,3,1,58,242,0,76
1,2,48,21,0,3,5,6,6,3,32,2,1,26,58,5,5,0,63,104,0,65
0,9,84,29,0,4,1,7,8,3,30,2,1,24,84,6,4,0,71,167,0,78
0,7,86,43,0,4,1,7,8,3,14,4,0,19,69,9,3,2,50,367,0,72
1,4,8,11,0,4,1,7,8,9,18,2,13,27,90,5,2,0,64,136,0,56
1,7,121,28,3,2,6,6,2,2,48,2,4,18,93,1,4,0,55,292,0,69
1,34,118,6,3,2,4,0,5,0,10,1,0,81,-8,3,0,2,75,161,0,56
1,4,24,23,0,4,1,7,8,4,9,2,4,60,-8,7,2,3,63,144,0,60
0,13,78,21,0,4,1,7,8,0,18,3,1,12,40,6,2,1,62,209,0,81
0,19,133,18,0,4,1,7,8,0,42,3,3,5,-8,3,1,0,80,265,1,88
0,9,104,24,0,3,1,6,6,2,8,5,0,1,71,6,2,0,42,269,0,85
0,9,87,33,5,2,2,0,2,1,20,2,1,41,17,4,3,3,54,296,0,60
0,4,110,28,0,4,1,7,8,3,37,4,0,23,70,8,3,0,86,172,0,84
0,3,104,26,0,3,1,6,6,4,11,3,1,24,119,9,1,2,55,287,0,72
0,8,131,29,0,3,3,4,6,3,55,4,0,8,68,5,3,0,90,297,0,77
1,8,92,26,0,4,1,7,8,1,31,2,7,2,43,3,4,0,57,216,1,80
1,7,28,2,0,1,6,6,6,1,0,4,0,72,-8,2,0,0,100,141,0,63
0,3,67,26,0,4,1,7,8,2,33,2,1,40,75,4,3,1,58,161,0,75
0,32,78,22,1,3,6,6,5,0,65,3,1,61,17,3,3,2,75,168,0,70
0,4,52,21,0,4,1,7,8,4,19,5,0,34,85,5,4,1,75,121,0,75
1,4,55,8,1,2,4,4,5,2,45,2,1,27,47,2,2,0,67,196,0,69
1,3,28,11,0,4,1,7,8,3,42,2,1,34,-8,2,1,0,60,184,0,73
0,2,98,20,0,4,1,7,8,4,43,3,0,23,-8,6,2,0,80,278,0,80
1,10,71,22,0,2,3,4,6,1,39,5,0,28,99,7,6,1,76,174,0,65
1,5,75,26,1,4,1,6,8,4,31,2,4,19,86,4,5,0,64,63,0,75
